aespecie,POINT_X,POINT_Y
Fallopia_baldschuanica,2.579012252,41.59404374
Fallopia_baldschuanica,-1.410005094,40.41276208
Fallopia_baldschuanica,-1.061757352,40.22728018
Fallopia_baldschuanica,-1.515887683,40.95466054
Fallopia_baldschuanica,-1.513866088,41.04471166
Fallopia_baldschuanica,-1.157081742,41.03955761
Fallopia_baldschuanica,-0.899112923,41.66561948
Fallopia_baldschuanica,-0.899112923,41.66561948
Fallopia_baldschuanica,-0.899112923,41.66561948
Fallopia_baldschuanica,-0.902033517,41.57560834
Fallopia_baldschuanica,-0.779081404,41.66336186
Fallopia_baldschuanica,-0.167286467,41.92007416
Fallopia_baldschuanica,0.169069393,41.83012019
Fallopia_baldschuanica,0.165093373,41.92007771
Fallopia_baldschuanica,0.281724811,42.01295584
Fallopia_baldschuanica,-6.236774918,43.09232868
Fallopia_baldschuanica,-5.90116328,43.35909402
Fallopia_baldschuanica,-4.592233086,40.4127277
Fallopia_baldschuanica,-3.804962293,43.48311926
Fallopia_baldschuanica,-3.804962293,43.48311926
Fallopia_baldschuanica,2.209102689,42.40267862
Fallopia_baldschuanica,2.57484801,42.22449757
Fallopia_baldschuanica,-3.282362072,37.08905682
Fallopia_baldschuanica,-6.670303185,37.87749353
Fallopia_baldschuanica,-6.556695541,37.87518938
Fallopia_baldschuanica,-7.948654024,43.57109065
Fallopia_baldschuanica,-6.496881401,42.73813861
Fallopia_baldschuanica,-6.36720987,42.91532
Fallopia_baldschuanica,-5.631399323,42.82537184
Fallopia_baldschuanica,-5.631399323,42.82537184
Fallopia_baldschuanica,-5.631399323,42.82537184
Fallopia_baldschuanica,-5.386944415,42.83073241
Fallopia_baldschuanica,0.764394438,42.02337844
Fallopia_baldschuanica,-6.332369634,40.84320721
Fallopia_baldschuanica,-5.652113077,40.39326453
Fallopia_baldschuanica,-5.652113077,40.39326453
Fallopia_baldschuanica,-5.792248114,40.93038551
Fallopia_baldschuanica,-5.673603241,40.93319975
Fallopia_baldschuanica,-5.554941943,40.93589204
Fallopia_baldschuanica,-5.204868411,41.12326532
Fallopia_baldschuanica,-2.940901657,41.86494622
Fallopia_baldschuanica,-2.578840881,41.95425654
Fallopia_baldschuanica,-4.019543671,41.50015823
Fallopia_baldschuanica,-6.645999443,42.02088163
Fallopia_baldschuanica,-5.930859111,41.37725821
Fallopia_baldschuanica,-5.688257441,41.29312316
Fallopia_baldschuanica,-5.452998859,41.38844592
Fallopia_baldschuanica,-5.938980162,41.55716964
Fallopia_baldschuanica,-5.946176455,41.82686866
Fallopia_baldschuanica,-2.818358202,42.58531533
Fallopia_baldschuanica,-1.831678985,43.20985546
Fallopia_baldschuanica,-2.204452138,42.94291034
Fallopia_baldschuanica,-3.804962293,43.48311926
Fallopia_baldschuanica,-1.349110119,42.84372088
Fallopia_baldschuanica,-1.587611859,43.11705679
Fallopia_baldschuanica,-1.587611859,43.11705679
Fallopia_baldschuanica,-1.587611859,43.11705679
Fallopia_baldschuanica,-1.587611859,43.11705679
Fallopia_baldschuanica,-1.963860984,42.67082979
Fallopia_baldschuanica,-1.609823012,42.12673781
Fallopia_baldschuanica,-1.706699572,43.2985554
Fallopia_baldschuanica,-1.963860984,42.67082979
Fallopia_baldschuanica,-1.587611859,43.11705679
Fallopia_baldschuanica,-1.841848362,42.66966118
Fallopia_baldschuanica,-1.107228911,42.74992757
Fallopia_baldschuanica,-1.723521758,42.48829423
Fallopia_baldschuanica,-1.341868445,43.11375913
Fallopia_baldschuanica,-1.710498299,43.11850775
Fallopia_baldschuanica,-1.360959929,42.39362664
Fallopia_baldschuanica,-1.224210121,42.93190004
Fallopia_baldschuanica,-1.728976448,42.2181805
Fallopia_baldschuanica,-1.708603317,43.20853232
Fallopia_baldschuanica,-1.728976448,42.2181805
Fallopia_baldschuanica,-1.708603317,43.20853232
Fallopia_baldschuanica,2.57545108,42.134437
Fallopia_baldschuanica,2.339968871,41.50284739
Fallopia_baldschuanica,2.101601963,41.41115907
Fallopia_baldschuanica,2.579012252,41.59404374
Fallopia_baldschuanica,-1.410005094,40.41276208
Fallopia_baldschuanica,-1.061757352,40.22728018
Fallopia_baldschuanica,-1.515887683,40.95466054
Fallopia_baldschuanica,-1.513866088,41.04471166
Fallopia_baldschuanica,-1.157081742,41.03955761
Fallopia_baldschuanica,-0.899112923,41.66561948
Fallopia_baldschuanica,-0.899112923,41.66561948
Fallopia_baldschuanica,-0.899112923,41.66561948
Fallopia_baldschuanica,-0.902033517,41.57560834
Fallopia_baldschuanica,-0.779081404,41.66336186
Fallopia_baldschuanica,-0.167286467,41.92007416
Fallopia_baldschuanica,0.169069393,41.83012019
Fallopia_baldschuanica,0.165093373,41.92007771
Fallopia_baldschuanica,0.281724811,42.01295584
Gomphocarpus_fruticosus,-0.062537589,38.85499822
Gomphocarpus_fruticosus,0.060453307,38.85499946
Gomphocarpus_fruticosus,2.102840271,41.32109434
Gomphocarpus_fruticosus,2.101601963,41.41115907
Gomphocarpus_fruticosus,2.101601963,41.41115907
Gomphocarpus_fruticosus,2.101601963,41.41115907
Gomphocarpus_fruticosus,2.101601963,41.41115907
Gomphocarpus_fruticosus,2.459780918,41.50347271
Gomphocarpus_fruticosus,-5.502352169,36.16174435
Gomphocarpus_fruticosus,-0.257830678,39.76062228
Gomphocarpus_fruticosus,-0.257830678,39.76062228
Gomphocarpus_fruticosus,2.817191865,42.22514008
Gomphocarpus_fruticosus,2.938189586,42.40539106
Gomphocarpus_fruticosus,-3.728978171,36.72658169
Gomphocarpus_fruticosus,-6.473557618,36.9722983
Gomphocarpus_fruticosus,-6.364429789,36.87980705
Gomphocarpus_fruticosus,-6.364429789,36.87980705
Gomphocarpus_fruticosus,-6.470572565,37.06235315
Gomphocarpus_fruticosus,-6.470572565,37.06235315
Gomphocarpus_fruticosus,-6.364429789,36.87980705
Gomphocarpus_fruticosus,-0.398020328,39.13323909
Gomphocarpus_fruticosus,-0.394697966,39.22325565
Gomphocarpus_fruticosus,-0.497589538,39.58587057
Gomphocarpus_fruticosus,0.060453307,38.85499946
Gomphocarpus_fruticosus,0.179113263,38.76783628
Gomphocarpus_fruticosus,0.179113263,38.76783628
Gomphocarpus_fruticosus,-0.610838473,39.67834358
Gomphocarpus_fruticosus,-0.610838473,39.67834358
Gomphocarpus_fruticosus,-0.610838473,39.67834358
Gomphocarpus_fruticosus,-0.257830678,39.76062228
Gomphocarpus_fruticosus,-0.257830678,39.76062228
Gomphocarpus_fruticosus,-0.846666803,39.59286737
Gomphocarpus_fruticosus,-0.846666803,39.59286737
Gomphocarpus_fruticosus,1.626902362,41.22632567
Gomphocarpus_fruticosus,1.507629234,41.22484121
Gomphocarpus_fruticosus,1.03601578,41.03761608
Gomphocarpus_fruticosus,0.452066096,40.75596824
Gomphocarpus_fruticosus,1.509672563,41.13479306
Gomphocarpus_fruticosus,3.059710137,42.4053923
Gomphocarpus_fruticosus,0.445158069,40.93595716
Gomphocarpus_fruticosus,3.059540481,42.22527058
Gomphocarpus_fruticosus,0.563835344,40.93852736
Gomphocarpus_fruticosus,0.333724446,40.75329298
Gomphocarpus_fruticosus,3.180714604,42.22514381
Gomphocarpus_fruticosus,2.938365972,42.22526934
Gomphocarpus_fruticosus,2.938799945,41.77494025
Gomphocarpus_fruticosus,1.388365398,41.22323327
Gomphocarpus_fruticosus,2.938277981,42.3153309
Gomphocarpus_fruticosus,0.462311785,40.48597255
Gomphocarpus_fruticosus,3.302317428,42.31494941
Gomphocarpus_fruticosus,3.180971861,42.31520498
Gomphocarpus_fruticosus,1.271481101,41.13146422
Gomphocarpus_fruticosus,2.816931251,42.31520125
Gomphocarpus_fruticosus,1.983373331,41.32010094
Gomphocarpus_fruticosus,2.459030393,41.59354165
Gomphocarpus_fruticosus,1.859187635,41.58915342
Gomphocarpus_fruticosus,3.059456233,42.13520759
Gomphocarpus_fruticosus,3.181230298,42.40526474
Gomphocarpus_fruticosus,2.938189586,42.40539106
Gomphocarpus_fruticosus,1.860769839,41.49909827
Gomphocarpus_fruticosus,0.570423287,40.75852229
Gomphocarpus_fruticosus,1.984770087,41.23003788
Gomphocarpus_fruticosus,1.981970218,41.41016254
Gomphocarpus_fruticosus,0.567136764,40.84852564
Gomphocarpus_fruticosus,3.059625115,42.31533215
Gomphocarpus_fruticosus,1.865473531,41.22892403
Gomphocarpus_fruticosus,0.914276135,41.12554826
Gomphocarpus_fruticosus,2.817191865,42.22514008
Gomphocarpus_fruticosus,3.180203608,42.04501721
Gomphocarpus_fruticosus,2.938713941,41.8650089
Gomphocarpus_fruticosus,2.102840271,41.32109434
Gomphocarpus_fruticosus,1.154922136,41.03958187
Gomphocarpus_fruticosus,3.059795549,42.49545104
Gomphocarpus_fruticosus,2.695150501,42.40500212
Gomphocarpus_fruticosus,2.816669442,42.40526099
Gomphocarpus_fruticosus,1.746184042,41.22768662
Gomphocarpus_fruticosus,2.101601963,41.41115907
Gomphocarpus_fruticosus,2.220160985,41.50209727
Gomphocarpus_fruticosus,1.619295737,41.58652215
Gomphocarpus_fruticosus,2.818730787,41.68474336
Gomphocarpus_fruticosus,2.579012252,41.59404374
Gomphocarpus_fruticosus,2.339968871,41.50284739
Gomphocarpus_fruticosus,2.459780918,41.50347271
Gomphocarpus_fruticosus,0.917121552,41.0355277
Gomphocarpus_fruticosus,1.865473531,41.22892403
Gomphocarpus_fruticosus,-0.174073889,38.94784302
Gomphocarpus_fruticosus,-5.721361937,36.06683836
Gomphocarpus_fruticosus,3.180714604,42.22514381
Gomphocarpus_fruticosus,-0.846666803,39.59286737
Gomphocarpus_fruticosus,1.03601578,41.03761608
Gomphocarpus_fruticosus,1.865473531,41.22892403
Helianthus_tuberosus,2.221239348,41.41203122
Helianthus_tuberosus,2.214694922,41.95240593
Helianthus_tuberosus,1.967581992,42.31069864
Helianthus_tuberosus,2.088903718,42.31172697
Helianthus_tuberosus,2.211354937,42.22257387
Helianthus_tuberosus,2.211354937,42.22257387
Helianthus_tuberosus,2.210231391,42.31262697
Helianthus_tuberosus,2.210231391,42.31262697
Helianthus_tuberosus,2.210231391,42.31262697
Helianthus_tuberosus,2.209102689,42.40267862
Helianthus_tuberosus,2.209102689,42.40267862
Helianthus_tuberosus,2.209102689,42.40267862
Helianthus_tuberosus,2.45445471,42.13392536
Helianthus_tuberosus,2.453679837,42.22398432
Helianthus_tuberosus,3.180971861,42.31520498
Helianthus_tuberosus,-0.622277375,42.65083405
Helianthus_tuberosus,-6.36720987,42.91532
Helianthus_tuberosus,-6.36720987,42.91532
Helianthus_tuberosus,-6.36720987,42.91532
Helianthus_tuberosus,0.529984584,41.83845479
Helianthus_tuberosus,0.891041746,41.84565603
Helianthus_tuberosus,0.891041746,41.84565603
Helianthus_tuberosus,0.891041746,41.84565603
Helianthus_tuberosus,1.008626804,41.93781749
Helianthus_tuberosus,1.005818718,42.02782904
Helianthus_tuberosus,-3.294257356,40.06294757
Helianthus_tuberosus,-6.579192359,40.57843317
Helianthus_tuberosus,-6.3287509,40.93319232
Helianthus_tuberosus,-5.659211872,40.57324959
Helianthus_tuberosus,-5.799864674,41.11033278
Helianthus_tuberosus,-5.673603241,40.93319975
Helianthus_tuberosus,-5.436264943,40.93846235
Helianthus_tuberosus,0.573694988,40.66851731
Helianthus_tuberosus,0.573694988,40.66851731
Helianthus_tuberosus,0.691907961,40.67094242
Helianthus_tuberosus,0.688795298,40.76095506
Helianthus_tuberosus,0.688795298,40.76095506
Helianthus_tuberosus,-0.091379352,40.9275129
Helianthus_tuberosus,-0.087422228,41.01747831
Helianthus_tuberosus,-5.993771909,41.28347528
Helianthus_tuberosus,-5.456391428,41.47843774
Helianthus_tuberosus,-0.500822129,39.4958524
Helianthus_tuberosus,-0.411162082,38.77315662
Helianthus_tuberosus,-1.301218798,40.0508674
Helianthus_tuberosus,-1.301218798,40.0508674
Helianthus_tuberosus,-0.497589538,39.58587057
Helianthus_tuberosus,-0.497589538,39.58587057
Helianthus_tuberosus,-0.591964296,40.21845597
Helianthus_tuberosus,-0.364116597,40.03333106
Helianthus_tuberosus,-0.367575888,39.94332925
Helianthus_tuberosus,-0.591964296,40.21845597
Helianthus_tuberosus,-0.367575888,39.94332925
Helianthus_tuberosus,-0.364116597,40.03333106
Helianthus_tuberosus,-0.876599697,38.60233776
Helianthus_tuberosus,-0.48451305,39.94592704
Helianthus_tuberosus,-0.377860955,39.67331394
Helianthus_tuberosus,-0.491080665,39.76590205
Helianthus_tuberosus,-1.301218798,40.0508674
Helianthus_tuberosus,-1.416322311,40.1425878
Helianthus_tuberosus,-1.416322311,40.1425878
Helianthus_tuberosus,-2.939616595,43.21580433
Helianthus_tuberosus,-2.447159565,43.21448503
Helianthus_tuberosus,-2.200950226,43.21303052
Helianthus_tuberosus,0.576951943,40.57851072
Helianthus_tuberosus,3.059710137,42.4053923
Helianthus_tuberosus,1.027929338,41.30769286
Helianthus_tuberosus,0.801234091,40.94330161
Helianthus_tuberosus,2.332515217,42.22334308
Helianthus_tuberosus,1.969050549,42.22065158
Helianthus_tuberosus,2.338130863,41.68297989
Helianthus_tuberosus,2.938799945,41.77494025
Helianthus_tuberosus,0.21163373,40.84047452
Helianthus_tuberosus,3.180458522,42.13508122
Helianthus_tuberosus,0.434678071,41.20592815
Helianthus_tuberosus,0.660137906,41.57099647
Helianthus_tuberosus,1.118562815,42.29990851
Helianthus_tuberosus,0.30813767,41.38316563
Helianthus_tuberosus,3.059288889,41.95507736
Helianthus_tuberosus,1.733944362,41.85804516
Helianthus_tuberosus,3.05937237,42.04514318
Helianthus_tuberosus,1.619295737,41.58652215
Helianthus_tuberosus,2.335342262,41.95316793
Helianthus_tuberosus,0.462311785,40.48597255
Helianthus_tuberosus,0.994457227,42.38785956
Helianthus_tuberosus,0.326496494,40.93326496
Helianthus_tuberosus,1.144768938,41.39970606
Helianthus_tuberosus,0.789176633,41.30335275
Helianthus_tuberosus,1.854397575,41.85931012
Helianthus_tuberosus,2.818730787,41.68474336
Helianthus_tuberosus,2.331564219,42.31339859
Helianthus_tuberosus,2.695585719,42.31494318
Helianthus_tuberosus,2.099108397,41.59128421
Helianthus_tuberosus,1.361090233,42.30363253
Helianthus_tuberosus,2.938713941,41.8650089
Helianthus_tuberosus,3.181230298,42.40526474
Helianthus_tuberosus,2.101601963,41.41115907
Helianthus_tuberosus,0.810134964,40.67324659
Helianthus_tuberosus,2.574242174,42.31455671
Helianthus_tuberosus,2.938365972,42.22526934
Helianthus_tuberosus,0.330118641,40.8432798
Helianthus_tuberosus,0.691907961,40.67094242
Helianthus_tuberosus,1.480202354,42.39533092
Helianthus_tuberosus,1.014204707,41.75778969
Helianthus_tuberosus,0.804214477,40.85328486
Helianthus_tuberosus,1.983373331,41.32010094
Helianthus_tuberosus,1.154922136,41.03958187
Helianthus_tuberosus,1.388365398,41.22323327
Helianthus_tuberosus,2.220160985,41.50209727
Helianthus_tuberosus,2.698577169,41.6844909
Helianthus_tuberosus,2.817451289,42.1350775
Helianthus_tuberosus,1.374914191,41.76346015
Helianthus_tuberosus,1.363420616,42.21360759
Helianthus_tuberosus,0.441680545,41.02594914
Helianthus_tuberosus,1.033332511,41.12764323
Helianthus_tuberosus,1.002997787,42.11783903
Helianthus_tuberosus,2.818222487,41.86488126
Helianthus_tuberosus,2.339051959,41.59291435
Helianthus_tuberosus,2.45522605,42.04386497
Helianthus_tuberosus,1.732163772,41.94809048
Helianthus_tuberosus,0.776898303,41.66337839
Helianthus_tuberosus,1.611549408,41.94669486
Helianthus_tuberosus,2.102840271,41.32109434
Helianthus_tuberosus,2.5760514,42.04437501
Helianthus_tuberosus,0.452066096,40.75596824
Helianthus_tuberosus,0.445158069,40.93595716
Helianthus_tuberosus,2.577243847,41.86424677
Helianthus_tuberosus,1.016974658,41.66777345
Helianthus_tuberosus,1.607622929,42.12677229
Helianthus_tuberosus,2.938627543,41.95507613
Helianthus_tuberosus,0.779988845,41.57337438
Helianthus_tuberosus,2.938453561,42.13520635
Helianthus_tuberosus,1.110464727,42.56993901
Helianthus_tuberosus,0.322857921,41.02324845
Helianthus_tuberosus,1.735716851,41.76799836
Helianthus_tuberosus,0.669820614,41.30099717
Helianthus_tuberosus,3.059205788,41.86501013
Helianthus_tuberosus,0.798240183,41.03331678
Helianthus_tuberosus,0.458911964,40.57597275
Helianthus_tuberosus,0.431152956,41.29591517
Helianthus_tuberosus,0.448619893,40.84596352
Helianthus_tuberosus,0.319202839,41.11323026
Helianthus_tuberosus,1.149868566,41.21964704
Helianthus_tuberosus,1.005818718,42.02782904
Helianthus_tuberosus,2.816931251,42.31520125
Helianthus_tuberosus,2.216896301,41.77228677
Helianthus_tuberosus,0.688795298,40.76095506
Helianthus_tuberosus,1.008626804,41.93781749
Helianthus_tuberosus,0.438187239,41.11593947
Helianthus_tuberosus,1.47802439,42.48535807
Helianthus_tuberosus,1.390571841,41.13319017
Helianthus_tuberosus,0.891041746,41.84565603
Helianthus_tuberosus,1.129188855,41.9398461
Helianthus_tuberosus,1.232243896,42.5718833
Helianthus_tuberosus,1.115875806,42.38992023
Helianthus_tuberosus,0.676202896,41.12098957
Helianthus_tuberosus,0.31553116,41.20321039
Helianthus_tuberosus,3.059456233,42.13520759
Helianthus_tuberosus,2.576648984,41.9543116
Helianthus_tuberosus,2.698155647,41.77455977
Helianthus_tuberosus,2.337205564,41.773044
Helianthus_tuberosus,0.770674859,41.84338162
Helianthus_tuberosus,1.844618464,42.39958395
Helianthus_tuberosus,1.847908014,42.21949854
Helianthus_tuberosus,3.180714604,42.22514381
Helianthus_tuberosus,2.210231391,42.31262697
Helianthus_tuberosus,2.696018948,42.22488283
Helianthus_tuberosus,1.967581992,42.31069864
Helianthus_tuberosus,2.459780918,41.50347271
Helianthus_tuberosus,0.570423287,40.75852229
Helianthus_tuberosus,1.499362507,41.58501888
Helianthus_tuberosus,0.573694988,40.66851731
Helianthus_tuberosus,3.059795549,42.49545104
Helianthus_tuberosus,1.739237699,41.58790033
Helianthus_tuberosus,1.501443297,41.49497671
Helianthus_tuberosus,1.601665498,42.39687726
Helianthus_tuberosus,0.656880889,41.660993
Helianthus_tuberosus,2.212473357,42.13251933
Helianthus_tuberosus,1.723137799,42.39829495
Helianthus_tuberosus,2.217989488,41.68222504
Helianthus_tuberosus,2.57545108,42.134437
Helianthus_tuberosus,0.685668533,40.85096609
Helianthus_tuberosus,1.740986142,41.49784911
Helianthus_tuberosus,0.219147402,40.66051685
Helianthus_tuberosus,0.917121552,41.0355277
Helianthus_tuberosus,3.180971861,42.31520498
Helianthus_tuberosus,2.336276038,41.86310668
Helianthus_tuberosus,2.456758203,41.86373992
Helianthus_tuberosus,1.966106697,42.40074424
Helianthus_tuberosus,0.896929812,41.66563856
Helianthus_tuberosus,0.553840926,41.20852276
Helianthus_tuberosus,1.147324539,41.30967732
Helianthus_tuberosus,1.856001541,41.76925935
Helianthus_tuberosus,1.851167612,42.03940726
Helianthus_tuberosus,2.453679837,42.22398432
Helianthus_tuberosus,2.696450201,42.13482105
Helianthus_tuberosus,2.697306816,41.95469325
Helianthus_tuberosus,0.54710207,41.38851153
Helianthus_tuberosus,2.578425467,41.68411283
Helianthus_tuberosus,3.059540481,42.22527058
Helianthus_tuberosus,2.696879487,42.04475786
Helianthus_tuberosus,2.695150501,42.40500212
Helianthus_tuberosus,0.67301899,41.21099417
Helianthus_tuberosus,2.938277981,42.3153309
Helianthus_tuberosus,1.354034728,42.57369821
Helianthus_tuberosus,1.266731315,41.311538
Helianthus_tuberosus,1.852786279,41.94935942
Helianthus_tuberosus,2.459030393,41.59354165
Helianthus_tuberosus,1.626902362,41.22632567
Helianthus_tuberosus,0.563835344,40.93852736
Helianthus_tuberosus,1.857598215,41.67920712
Helianthus_tuberosus,3.180203608,42.04501721
Helianthus_tuberosus,2.697732199,41.86462722
Helianthus_tuberosus,0.204051808,41.02042542
Helianthus_tuberosus,1.271481101,41.13146422
Helianthus_tuberosus,0.911417792,41.21556725
Helianthus_tuberosus,0.540301743,41.56849376
Helianthus_tuberosus,3.179949855,41.95495178
Helianthus_tuberosus,1.264340205,41.4015726
Helianthus_tuberosus,2.938885558,41.68487019
Helianthus_tuberosus,0.529984584,41.83845479
Helianthus_tuberosus,1.137032082,41.66978303
Helianthus_tuberosus,2.81770953,42.04501351
Helianthus_tuberosus,0.792211525,41.21334235
Helianthus_tuberosus,1.979144787,41.59028139
Helianthus_tuberosus,1.609590651,42.03673432
Helianthus_tuberosus,2.818477216,41.77481302
Helianthus_tuberosus,0.424054559,41.47588425
Helianthus_tuberosus,3.059625115,42.31533215
Helianthus_tuberosus,3.179697258,41.86488494
Helianthus_tuberosus,1.981970218,41.41016254
Helianthus_tuberosus,1.261938208,41.49160568
Helianthus_tuberosus,3.302317428,42.31494941
Helianthus_tuberosus,1.980560715,41.50022269
Helianthus_tuberosus,0.567136764,40.84852564
Helianthus_tuberosus,2.45290141,42.31404185
Helianthus_tuberosus,1.244814559,42.12179445
Helianthus_tuberosus,0.908546455,41.30558466
Helianthus_tuberosus,2.095325225,41.86146109
Helianthus_tuberosus,0.773793666,41.75338081
Helianthus_tuberosus,2.211354937,42.22257387
Helianthus_tuberosus,1.984770087,41.23003788
Helianthus_tuberosus,2.088903718,42.31172697
Helianthus_tuberosus,2.577836003,41.77418051
Helianthus_tuberosus,2.57484801,42.22449757
Helianthus_tuberosus,0.54370963,41.47850346
Helianthus_tuberosus,2.334404216,42.04322774
Helianthus_tuberosus,2.938189586,42.40539106
Helianthus_tuberosus,2.938540751,42.04514195
Helianthus_tuberosus,2.213586676,42.04246335
Helianthus_tuberosus,1.859187635,41.58915342
Helianthus_tuberosus,1.24232338,42.21181529
Helianthus_tuberosus,2.219077707,41.59216187
Helianthus_tuberosus,1.490943962,41.94517258
Helianthus_tuberosus,1.971967596,42.04055309
Helianthus_tuberosus,2.817191865,42.22514008
Helianthus_tuberosus,0.882108382,42.11567036
Helianthus_tuberosus,1.488815228,42.03520726
Helianthus_tuberosus,2.816669442,42.40526099
Helianthus_tuberosus,2.458276444,41.68360916
Helianthus_tuberosus,0.893992483,41.75564808
Helianthus_tuberosus,0.795232685,41.12333036
Helianthus_tuberosus,2.339968871,41.50284739
Helianthus_tuberosus,1.482370367,42.30530226
Helianthus_tuberosus,0.74844011,42.47334234
Helianthus_tuberosus,2.45445471,42.13392536
Helianthus_tuberosus,2.817966594,41.95494809
Helianthus_tuberosus,3.059123065,41.77494148
Helianthus_tuberosus,1.849541537,42.12945363
Helianthus_tuberosus,2.457519054,41.77367525
Helianthus_tuberosus,2.100358015,41.50122236
Helianthus_tuberosus,0.560518949,41.02852746
Helianthus_tuberosus,-6.461152603,40.57589777
Helianthus_tuberosus,-1.593781137,42.84698773
Helianthus_tuberosus,-3.73948257,37.80816218
Helianthus_tuberosus,-3.30896659,43.21540263
Helianthus_tuberosus,-2.939527732,43.30585019
Helianthus_tuberosus,-2.939616595,43.21580433
Helianthus_tuberosus,-2.816499633,43.21567324
Helianthus_tuberosus,-2.447159565,43.21448503
Helianthus_tuberosus,-2.324052601,43.213824
Helianthus_tuberosus,-2.200950226,43.21303052
Helianthus_tuberosus,-2.939705049,43.12575705
Helianthus_tuberosus,-2.203290209,43.03295184
Helianthus_tuberosus,-1.351501888,42.75370508
Helianthus_tuberosus,-1.605867492,42.30680925
Helianthus_tuberosus,1.739237699,41.58790033
Helianthus_tuberosus,-1.266513096,41.40154585
Helianthus_tuberosus,-0.899112923,41.66561948
Helianthus_tuberosus,-0.899112923,41.66561948
Helianthus_tuberosus,-0.779081404,41.66336186
Helianthus_tuberosus,-0.091379352,40.9275129
Helianthus_tuberosus,-0.503989707,42.55826745
Helianthus_tuberosus,0.169069393,41.83012019
Helianthus_tuberosus,0.176967329,41.65019999
Helianthus_tuberosus,0.165093373,41.92007771
Helianthus_tuberosus,0.505355135,42.46830617
Helianthus_tuberosus,-1.495252781,41.85510455
Ipomoea_indica,-0.14122941,39.75780688
Ipomoea_indica,3.059456233,42.13520759
Ipomoea_indica,3.180714604,42.22514381
Ipomoea_indica,-1.122471495,37.97575736
Ipomoea_indica,0.573694988,40.66851731
Ipomoea_indica,0.573694988,40.66851731
Ipomoea_indica,0.570423287,40.75852229
Ipomoea_indica,0.570423287,40.75852229
Ipomoea_indica,0.688795298,40.76095506
Ipomoea_indica,0.688795298,40.76095506
Ipomoea_indica,0.810134964,40.67324659
Ipomoea_indica,-0.629210901,39.1381736
Ipomoea_indica,-0.388008424,39.40328387
Ipomoea_indica,-0.388008424,39.40328387
Ipomoea_indica,-0.388008424,39.40328387
Ipomoea_indica,-0.388008424,39.40328387
Ipomoea_indica,-0.388008424,39.40328387
Ipomoea_indica,-0.500822129,39.4958524
Ipomoea_indica,-0.500822129,39.4958524
Ipomoea_indica,-0.500822129,39.4958524
Ipomoea_indica,-0.500822129,39.4958524
Ipomoea_indica,-0.500822129,39.4958524
Ipomoea_indica,-0.500822129,39.4958524
Ipomoea_indica,-0.500822129,39.4958524
Ipomoea_indica,-0.500822129,39.4958524
Ipomoea_indica,-0.27549239,39.31061472
Ipomoea_indica,-0.27549239,39.31061472
Ipomoea_indica,-0.27549239,39.31061472
Ipomoea_indica,-0.377860955,39.67331394
Ipomoea_indica,-0.377860955,39.67331394
Ipomoea_indica,-0.384641097,39.49329553
Ipomoea_indica,-0.384641097,39.49329553
Ipomoea_indica,-0.374447989,39.76332068
Ipomoea_indica,-0.374447989,39.76332068
Ipomoea_indica,-0.374447989,39.76332068
Ipomoea_indica,-0.384641097,39.49329553
Ipomoea_indica,-0.384641097,39.49329553
Ipomoea_indica,-0.394697966,39.22325565
Ipomoea_indica,-0.062537589,38.85499822
Ipomoea_indica,0.347985916,40.39332902
Ipomoea_indica,0.347985916,40.39332902
Ipomoea_indica,0.347985916,40.39332902
Ipomoea_indica,-0.664508539,38.05766262
Ipomoea_indica,-0.278977469,39.22060824
Ipomoea_indica,0.347985916,40.39332902
Ipomoea_indica,-0.391360689,39.31327057
Ipomoea_indica,0.347985916,40.39332902
Ipomoea_indica,-0.394697966,39.22325565
Ipomoea_indica,-0.391360689,39.31327057
Ipomoea_indica,0.347985916,40.39332902
Ipomoea_indica,-0.394697966,39.22325565
Ipomoea_indica,0.347985916,40.39332902
Ipomoea_indica,-0.278977469,39.22060824
Ipomoea_indica,0.347985916,40.39332902
Ipomoea_indica,-0.163272546,39.21784605
Ipomoea_indica,-0.62314159,39.31823663
Ipomoea_indica,-0.62314159,39.31823663
Ipomoea_indica,-0.892316737,38.06197014
Ipomoea_indica,-0.077226313,38.49500036
Ipomoea_indica,-0.730294297,39.59065152
Ipomoea_indica,-0.254250523,39.85061881
Ipomoea_indica,-0.254250523,39.85061881
Ipomoea_indica,-0.371019659,39.85332579
Ipomoea_indica,-0.374447989,39.76332068
Ipomoea_indica,-0.374447989,39.76332068
Ipomoea_indica,-0.487804237,39.85591535
Ipomoea_indica,-0.374447989,39.76332068
Ipomoea_indica,-0.371019659,39.85332579
Ipomoea_indica,-0.374447989,39.76332068
Ipomoea_indica,-0.292762812,38.86056584
Ipomoea_indica,-0.487804237,39.85591535
Ipomoea_indica,-0.487804237,39.85591535
Ipomoea_indica,-0.487804237,39.85591535
Ipomoea_indica,-0.487804237,39.85591535
Ipomoea_indica,-0.487804237,39.85591535
Ipomoea_indica,-0.730294297,39.59065152
Ipomoea_indica,-0.736146427,39.41058325
Ipomoea_indica,-0.852219444,39.41278506
Ipomoea_indica,-0.14122941,39.75780688
Ipomoea_indica,-0.730294297,39.59065152
Ipomoea_indica,-0.730294297,39.59065152
Ipomoea_indica,-0.487804237,39.85591535
Ipomoea_indica,-0.500822129,39.4958524
Ipomoea_indica,-0.497589538,39.58587057
Ipomoea_indica,-0.497589538,39.58587057
