id,link,content,start_time,end_time,programme_id,programme_date
cRbH-W0BCKkHyZ2vAATr,http://rtve.es/v/3850701?t=00h25m32s,"En Madrid, atención, porque los niveles de contaminación continúan siendo altos y el Ayuntamiento mantiene algunas restricciones.",1532,1537,3850701,2016-12-31T15:00:00+00:00
dRbH-W0BCKkHyZ2vAAT7,http://rtve.es/v/3850701?t=00h26m03s,Precisamente uno de los factores de que la contaminación no se disipe es el tiempo.,1563,1567,3850701,2016-12-31T15:00:00+00:00
WR_v-W0BCKkHyZ2vZhJN,http://rtve.es/v/3850145?t=00h26m22s,"La contaminación en Madrid, que provocó por primera vez en España que ayer se restringiera la circulación de vehículos en la ciudad, sigue siendo elevada, pero contenida.",1582,1584,3850145,2016-12-30T21:00:00+00:00
WBzk-W0BCKkHyZ2vY30T,http://rtve.es/v/3849921?t=00h28m53s,"Y para los que despidan el año en Madrid, mañana todos los conductores podrán aparcar en el centro de la ciudad La contaminación, a pesar de las restricciones de esta semana, sigue siendo elevada, pero no tanto como para mantener activado el escenario 2.",1733,1736,3849921,2016-12-30T15:00:00+00:00
rx7s-W0BCKkHyZ2vXVg8,http://rtve.es/v/3848760?t=00h00m45s,La contaminación ha bajado con respecto al martes después de la mejoría de ayer.,45,49,3848760,2016-12-29T21:00:00+00:00
xx7s-W0BCKkHyZ2vXViY,http://rtve.es/v/3848760?t=00h03m35s,"Los niveles de contaminación en la ciudad de Madrid están por debajo de los límites de riesgo, según marcan a esta hora los medidores de calidad del aire.",215,218,3848760,2016-12-29T21:00:00+00:00
6x7s-W0BCKkHyZ2vXlgz,http://rtve.es/v/3848760?t=00h07m21s,El ayuntamiento considera que esta medida ayuda a reducir los niveles de contaminación.,441,445,3848760,2016-12-29T21:00:00+00:00
Ah7s-W0BCKkHyZ2vXlmC,http://rtve.es/v/3848760?t=00h09m20s,"Alejandra Alloza, ¿cuáles son los últimos datos sobre la contaminación?",560,562,3848760,2016-12-29T21:00:00+00:00
FB7s-W0BCKkHyZ2vXlnd,http://rtve.es/v/3848760?t=00h10m55s,"Los que viven cerca de vías de tráfico o que están más expuestos a la contaminación, también tienen una disminución de la esperanza de vida y una mayor mortalidad.",655,659,3848760,2016-12-29T21:00:00+00:00
Hh7s-W0BCKkHyZ2vX1kE,http://rtve.es/v/3848760?t=00h11m32s,"Uno de los principales factores de la contaminación causada por el tráfico es el dióxido de nitrógeno, que emiten, sobre todo, los coches diésel y que se agrava por la antigüedad de los vehículos.",692,696,3848760,2016-12-29T21:00:00+00:00
IB7s-W0BCKkHyZ2vX1kL,http://rtve.es/v/3848760?t=00h11m49s,"Cuanto mas viejo es el coche, mayor riesgo de accidente y más contaminación.",709,713,3848760,2016-12-29T21:00:00+00:00
Kh7s-W0BCKkHyZ2vX1kp,http://rtve.es/v/3848760?t=00h13m10s,"El equipo de ahora Madrid está satisfecho, porque se ha cumplido con su objetivo . el de reducir el tráfico y la contaminación.",790,794,3848760,2016-12-29T21:00:00+00:00
Kx7s-W0BCKkHyZ2vX1ks,http://rtve.es/v/3848760?t=00h13m28s,"Tanto ciudadanos como el Partido Popular, que están a favor de reducir la contaminación, critica la forma en la que se ha publicado, el protocolo.",808,812,3848760,2016-12-29T21:00:00+00:00
LR7s-W0BCKkHyZ2vX1ky,http://rtve.es/v/3848760?t=00h13m44s,"Esta tarde ha habido un pleno en el ayuntamiento de Madrid, en el que este asunto concreto de la contaminación, se han aprobado varias subidas de impuestos.",824,828,3848760,2016-12-29T21:00:00+00:00
Nh7s-W0BCKkHyZ2vX1lW,http://rtve.es/v/3848760?t=00h14m55s,"En Barcelona, que ayer emitió un preaviso preventivo, los niveles de contaminación vuelven a estar por debajo del límite.",895,899,3848760,2016-12-29T21:00:00+00:00
Nx7s-W0BCKkHyZ2vX1lZ,http://rtve.es/v/3848760?t=00h15m01s,"Pero además de Madrid y Barcelona, hay otras 12 ciudades españolas que rozan la línea roja de la contaminación.",901,906,3848760,2016-12-29T21:00:00+00:00
vB7s-W0BCKkHyZ2vZlqc,http://rtve.es/v/3848760?t=00h56m49s,"En Madrid hablamos de estabilidad atmosférica y como una de las consecuencias la contaminación, que sigue muy elevada y que tiende a cambiar muy poco porque seguimos con altas presiones.",3409,3413,3848760,2016-12-29T21:00:00+00:00
Rh3o-W0BCKkHyZ2v4ooO,http://rtve.es/v/3848567?t=00h00m24s,"La boina de contaminación sobre Madrid persiste, aunque no con la intensidad de los últimos días.",24,28,3848567,2016-12-29T15:00:00+00:00
lx3o-W0BCKkHyZ2v44pd,http://rtve.es/v/3848567?t=00h09m33s,#�NOMBRE?,573,576,3848567,2016-12-29T15:00:00+00:00
wB3o-W0BCKkHyZ2v44rU,http://rtve.es/v/3848567?t=00h14m18s,"Molestias en los ojos, tos y mocos, consecuencias más habituales de la contaminación.",858,861,3848567,2016-12-29T15:00:00+00:00
xx3o-W0BCKkHyZ2v44rn,http://rtve.es/v/3848567?t=00h14m45s,"""Los que viven cerca de vías de tráfico o que están más expuestos a la contaminación también tienen una disminución de la esperanza de vida y una mayor mortalidad"".",885,888,3848567,2016-12-29T15:00:00+00:00
zh3o-W0BCKkHyZ2v44r8,http://rtve.es/v/3848567?t=00h15m20s,"Además de Madrid, hay otras 13 ciudades españolas rozando la línea roja de la contaminación.",920,924,3848567,2016-12-29T15:00:00+00:00
0h3o-W0BCKkHyZ2v5IoH,http://rtve.es/v/3848567?t=00h15m38s,"Conviene actuar sin llegar a una situación de emergencia, Todas ellas han sobrepasado en algún momento de este año los índices de contaminación que marca la OMS.",938,941,3848567,2016-12-29T15:00:00+00:00
2B3o-W0BCKkHyZ2v5Ioc,http://rtve.es/v/3848567?t=00h16m31s,"En Europa, muchas ciudades tomaron ya hace tiempo medidas para combatir la contaminación.",991,995,3848567,2016-12-29T15:00:00+00:00
3x3o-W0BCKkHyZ2v5Iow,http://rtve.es/v/3848567?t=00h18m09s,"Manifestación en París, hace dos semanas, para reclamar medidas contra la contaminación.",1089,1092,3848567,2016-12-29T15:00:00+00:00
4B3o-W0BCKkHyZ2v5Ioy,http://rtve.es/v/3848567?t=00h18m13s,"Según la Agencia Europea de Medio Ambiente, la contaminación atmosférica precipita la muerte de medio millón de europeos al año.",1093,1097,3848567,2016-12-29T15:00:00+00:00
4R3o-W0BCKkHyZ2v5Io1,http://rtve.es/v/3848567?t=00h18m22s,"Y París ha prohibido varias veces la circulación por matrículas, pero está cambiando a la prohibición por nivel de contaminación.",1102,1106,3848567,2016-12-29T15:00:00+00:00
5B3o-W0BCKkHyZ2v5Io-,http://rtve.es/v/3848567?t=00h18m41s,"En Londres, calculan que la contaminación mata a unas 9.500 personas al año.",1121,1125,3848567,2016-12-29T15:00:00+00:00
6B3o-W0BCKkHyZ2v5IpZ,http://rtve.es/v/3848567?t=00h19m03s,"Pero últimamente, lo hace por nivel de contaminación y la referencia es la antigüedad.",1143,1147,3848567,2016-12-29T15:00:00+00:00
MRfM-W0BCKkHyZ2vuE4T,http://rtve.es/v/3847372?t=00h00m16s,"El ayuntamiento pone en marcha el protocolo 3 contra la alta contaminación, y es la primera vez que se hace en España.",16,19,3847372,2016-12-28T21:00:00+00:00
RhfM-W0BCKkHyZ2vuE5o,http://rtve.es/v/3847372?t=00h02m58s,"A las 6 y media de la mañana entra en vigor el nivel 3 del protocolo contra la contaminación en Madrid, el que restringe la circulación de vehículos por todo el interior de la M30.",178,182,3847372,2016-12-28T21:00:00+00:00
TxfM-W0BCKkHyZ2vuE6c,http://rtve.es/v/3847372?t=00h04m30s,"Son vacaciones de Navidad, el tráfico se ha reducido en un 20% y aun así... la contaminación se ha disparado.",270,274,3847372,2016-12-28T21:00:00+00:00
WBfM-W0BCKkHyZ2vuE67,http://rtve.es/v/3847372?t=00h05m16s,"Los taxis sí podrán circular, aunque se les recomienda que esperen a sus clientes parados para no aumentar la contaminación.",316,318,3847372,2016-12-28T21:00:00+00:00
YBfM-W0BCKkHyZ2vuE7t,http://rtve.es/v/3847372?t=00h05m58s,En este momento tenemos gravísimos problemas de contaminación en Madrid y tenemos que tomar medidas para combatirlos.,358,362,3847372,2016-12-28T21:00:00+00:00
axfM-W0BCKkHyZ2vuU4a,http://rtve.es/v/3847372?t=00h07m02s,"Hay menos coches, menos contaminación y la venta sigue igual.",422,425,3847372,2016-12-28T21:00:00+00:00
dRfM-W0BCKkHyZ2vuU4-,http://rtve.es/v/3847372?t=00h07m53s,Otras ciudades españolas tambien han puesto en marcha medidas para luchar contra la contaminación.,473,477,3847372,2016-12-28T21:00:00+00:00
eRfM-W0BCKkHyZ2vuU5L,http://rtve.es/v/3847372?t=00h08m20s,La defensora del pueblo ha pedido información a 14 ciudades sobre los planes que tienen para hacer frente a la contaminación.,500,504,3847372,2016-12-28T21:00:00+00:00
ehfM-W0BCKkHyZ2vuU5O,http://rtve.es/v/3847372?t=00h08m31s,"En Barcelona, de momento, no hay medidas restrictivas, pero sí se ha activado un aviso preventivo por alta contaminación ambiental.",511,515,3847372,2016-12-28T21:00:00+00:00
fRfM-W0BCKkHyZ2vuU5j,http://rtve.es/v/3847372?t=00h08m58s,"De momento, no hay restricciones previstas, pero sí se ha activado un aviso preventivo de contaminación.",538,541,3847372,2016-12-28T21:00:00+00:00
RxfM-W0BCKkHyZ2vvlCq,http://rtve.es/v/3847372?t=01h04m05s,De momento tenemos estabilidad; eso se traduce en que seguiremos con la situación de contaminación atrapada en las ciudades como mínimo hasta principios del año que viene.,3845,3849,3847372,2016-12-28T21:00:00+00:00
8h3n-W0BCKkHyZ2vpz3b,http://rtve.es/v/3847154?t=00h00m14s,"Por primera vez en España se va a aplicar esta medida, motivada por los elevados índices de contaminación por dióxido de nitrógeno.",14,18,3847154,2016-12-28T15:00:00+00:00
#�NOMBRE?,http://rtve.es/v/3847154?t=00h00m44s,Todo lo que sea para quitar la contaminación me parece correcto.,44,48,3847154,2016-12-28T15:00:00+00:00
Eh3n-W0BCKkHyZ2vqD5I,http://rtve.es/v/3847154?t=00h03m51s,"Activado en Madrid el escenario 3 del protocolo contra la contaminación, debido a los elevados índices de dióxido de nitrógeno.",231,233,3847154,2016-12-28T15:00:00+00:00
Hh3n-W0BCKkHyZ2vqD5u,http://rtve.es/v/3847154?t=00h05m53s,La decisión del Ayuntamiento viene precedida de episodios de fuerte contaminación.,353,356,3847154,2016-12-28T15:00:00+00:00
Ih3n-W0BCKkHyZ2vqD59,http://rtve.es/v/3847154?t=00h06m23s,El PSOE cree que los niveles de contaminación justifican la iniciativa.,383,388,3847154,2016-12-28T15:00:00+00:00
Jh3n-W0BCKkHyZ2vqD6I,http://rtve.es/v/3847154?t=00h06m46s,#�NOMBRE?,406,409,3847154,2016-12-28T15:00:00+00:00
KR3n-W0BCKkHyZ2vqD6S,http://rtve.es/v/3847154?t=00h06m57s,"Estos días de vacaciones, el tráfico en Madrid se ha reducido un 20 %. A pesar de ello, la contaminación ha aumentado.",417,419,3847154,2016-12-28T15:00:00+00:00
TB3n-W0BCKkHyZ2vqT4T,http://rtve.es/v/3847154?t=00h09m40s,"-Pues la verdad es que cuando vienes a Madrid y ves toda la contaminación que hay... merece la pena"" Entre los comerciantes de la zona centro de Madrid también las opiniones están divididas.",580,584,3847154,2016-12-28T15:00:00+00:00
Tx3n-W0BCKkHyZ2vqT4c,http://rtve.es/v/3847154?t=00h10m00s,"Hay menos coches, menos contaminación y la venta sigue igual.",600,603,3847154,2016-12-28T15:00:00+00:00
Uh3n-W0BCKkHyZ2vqT4n,http://rtve.es/v/3847154?t=00h10m15s,"Pero otros lamentan las medidas tomadas por el Ayuntamiento contra la contaminación porque también, dicen, les reducen la clientela.",615,621,3847154,2016-12-28T15:00:00+00:00
XR3n-W0BCKkHyZ2vqT5J,http://rtve.es/v/3847154?t=00h11m46s,"En todos los episodios de contaminación, los marcadores que dan los datos más altos, son los situados en el norte plaza castilla, en el sur en Usera, Esta es la situación que ha provocado la contaminación en Madrid y no parece que vaya a mejorar en los próximos días, porque no hay previsión de lluvias. de momento se mantienen las mismas condiciones, cuando tenemos tanta estabilidad, se produce la inversión térmica, que provoca que los contaminantes que generamos no se puedan dispersar.",706,710,3847154,2016-12-28T15:00:00+00:00
Xx3n-W0BCKkHyZ2vqT5Q,http://rtve.es/v/3847154?t=00h12m51s,Continuaremos con estos problemas de contaminación.,771,775,3847154,2016-12-28T15:00:00+00:00
YB3n-W0BCKkHyZ2vqT5T,http://rtve.es/v/3847154?t=00h12m54s,La Agencia Europea de Medio Ambiente considera que reducir la velocidad y restringir el tráfico ayuda a combatir la contaminación.,774,778,3847154,2016-12-28T15:00:00+00:00
8R3p-W0BCKkHyZ2vBpTt,http://rtve.es/v/3846169?t=00h20m23s,El ayuntamiento ha activado el escenario 2 contra la contaminación por los altos índices de dióxido de nitrógeno.,1223,1227,3846169,2016-12-27T21:00:00+00:00
8x3p-W0BCKkHyZ2vBpT1,http://rtve.es/v/3846169?t=00h20m42s,"Y las condiciones climatológicas no ayudan, Alejandra Alloza, a reducir los niveles de contaminación.",1242,1246,3846169,2016-12-27T21:00:00+00:00
9B3p-W0BCKkHyZ2vBpT4,http://rtve.es/v/3846169?t=00h20m54s,"En este episodio de contaminación, las previsiones no son halagüeñas.",1254,1258,3846169,2016-12-27T21:00:00+00:00
DBjT-W0BCKkHyZ2v8vNn,http://rtve.es/v/3845844?t=00h03m07s,La boina de contaminación y la ausencia de precipitaciones han llevado a adoptar esta medida.,187,191,3845844,2016-12-27T15:00:00+00:00
EBjT-W0BCKkHyZ2v9vQA,http://rtve.es/v/3845844?t=00h35m18s,"A pesar del descenso del tráfico de los últimos días, el Ayuntamiento ha optado por activar el escenario DOS del protocolo contra la contaminación.",2118,2122,3845844,2016-12-27T15:00:00+00:00
6x3n-W0BCKkHyZ2vSCfe,http://rtve.es/v/3844954?t=00h15m21s,"El ayuntamiento de Madrid, ha decidido activar en este momento, la fase 2 del protocolo ante contaminación, que supone la obligación de circular a 70 km/h en la M 30.",921,923,3844954,2016-12-26T21:00:00+00:00
xx7u-W0BCKkHyZ2vg9zb,http://rtve.es/v/3844769?t=00h34m17s,"Los contaminación por los plásticos de los mares, la desaparición de los ecosistemas o la pesca, han hecho que apenas queden 10.000 hembras en el Mediterraneo.",2057,2061,3844769,2016-12-26T15:00:00+00:00
XR3n-W0BCKkHyZ2v7k0f,http://rtve.es/v/3842962?t=00h32m59s,Esta medianoche el Ayuntamiento de Madrid levantará el límite de velocidad de 70 km/h en los accesos a la ciudad por los altos índices de contaminación por dióxido de nitrógeno.,1979,1982,3842962,2016-12-24T15:00:00+00:00
3xfO-W0BCKkHyZ2vlbkG,http://rtve.es/v/3840606?t=00h42m09s,"Y si están en Madrid, o van a acercarse estos días a la capital, se van encontrar activado, de nuevo, el protocolo por alta contaminación.",2529,2531,3840606,2016-12-22T15:00:00+00:00
5hrd-W0BCKkHyZ2vOOTO,http://rtve.es/v/3834865?t=00h27m30s,"Varias ciudades chinas han incrementado este fin de semana, las medidas para luchar contra la intensa contaminación atmosférica.",1650,1654,3834865,2016-12-18T21:00:00+00:00
2h7t-W0BCKkHyZ2vapnR,http://rtve.es/v/3830960?t=00h37m36s,Lo ha hecho para medir los niveles de contaminación atmosférica en las zonas más remotas.,2256,2261,3830960,2016-12-15T15:00:00+00:00
Xh_v-W0BCKkHyZ2vvCpu,http://rtve.es/v/3827132?t=00h59m44s,"Y otra de las consecuencias de las altas presiones, la boina, esa capa de contaminación que no puede despejarse de las ciudades, sobre Barcelona.",3584,3588,3827132,2016-12-12T21:00:00+00:00
nB7u-W0BCKkHyZ2vc9cE,http://rtve.es/v/3822960?t=00h35m33s,Para reducir la contaminación en las ciudades una de las medidas que señalan los expertos es el uso del coche eléctrico.,2133,2136,3822960,2016-12-07T15:00:00+00:00
FBjQ-W0BCKkHyZ2vRBiY,http://rtve.es/v/3822126?t=00h32m24s,"En París, los altos niveles de contaminación han obligado a poner en marcha la circulación alterna.",1944,1948,3822126,2016-12-06T21:00:00+00:00
FxjQ-W0BCKkHyZ2vRBii,http://rtve.es/v/3822126?t=00h32m55s,"En 2014 la circulación alterna, redujo un 10% la contaminación en París, y en 22 municipios de los alrededores.",1975,1978,3822126,2016-12-06T21:00:00+00:00
UBfO-W0BCKkHyZ2vAZ4a,http://rtve.es/v/3822021?t=00h32m33s,"París sufre uno de sus períodos más altos de contaminación, con niveles que no se veían desde 2009.",1953,1957,3822021,2016-12-06T15:00:00+00:00
VxfO-W0BCKkHyZ2vAZ5a,http://rtve.es/v/3822021?t=00h33m12s,"Los niveles de contaminación son muy altos por el tráfico y las calefacciones, sobre todo de leña, y el tiempo no ayuda, con cielo despejado y sin viento.",1992,1995,3822021,2016-12-06T15:00:00+00:00
xx_y-W0BCKkHyZ2vFrZn,http://rtve.es/v/3819048?t=00h18m56s,Nueva medida para luchar contra la contaminación.,1136,1140,3819048,2016-12-02T21:00:00+00:00
hx_y-W0BCKkHyZ2vmtkK,http://rtve.es/v/3808522?t=00h24m08s,"Es una de las medidas que el ayuntamiento pondrá en marcha para frenar los niveles de contaminación, Núria Roca.",1448,1451,3808522,2016-11-21T21:00:00+00:00
iR_y-W0BCKkHyZ2vmtkV,http://rtve.es/v/3808522?t=00h24m24s,El ayuntamiento ha propuesto 58 medidas para reducir la contaminación.,1464,1468,3808522,2016-11-21T21:00:00+00:00
jB_y-W0BCKkHyZ2vmtkp,http://rtve.es/v/3808522?t=00h24m44s,"Un año de transporte público gratuitos, será partir de 2017, cuando se aplique la restricción de los vehículos, en episodios de alta contaminación.",1484,1488,3808522,2016-11-21T21:00:00+00:00
Thrc-W0BCKkHyZ2vYLn4,http://rtve.es/v/3808238?t=00h34m54s,Es una de las medidas presentadas hoy por el ayuntamiento para frenar los niveles de contaminación.,2094,2098,3808238,2016-11-21T15:00:00+00:00
Txrc-W0BCKkHyZ2vYLn7,http://rtve.es/v/3808238?t=00h35m00s,"Las restricciones comenzarán el próximo año, cuando se produzcan episodios de contaminación.",2100,2103,3808238,2016-11-21T15:00:00+00:00
DyDz-W0BCKkHyZ2vziQU,http://rtve.es/v/3807388?t=00h19m57s,"La OMS asegura que 12,5 millones de muertes al año están causadas por factores de riesgo medioambiental, como la contaminación del aire.",1197,1202,3807388,2016-11-20T21:00:00+00:00
GiDz-W0BCKkHyZ2vziQ5,http://rtve.es/v/3807388?t=00h20m59s,La mitad de esas muertes tienen que ver con la contaminación del aire y el cambio climático.,1259,1261,3807388,2016-11-20T21:00:00+00:00
oh3n-W0BCKkHyZ2v-VBw,http://rtve.es/v/3805632?t=00h28m53s,El área metropolitana de Barcelona restringirá el tráfico los días de elevada contaminación.,1733,1737,3805632,2016-11-17T21:00:00+00:00
pR3n-W0BCKkHyZ2v-VB4,http://rtve.es/v/3805632?t=00h29m16s,"Se trata de un protocolo metropolitano de actuación, para los casos de contaminación elevada.",1756,1760,3805632,2016-11-17T21:00:00+00:00
tRzj-W0BCKkHyZ2vDjGc,http://rtve.es/v/3785101?t=00h41m31s,Estos riesgos es la contaminación que pueda tener cada individuo que utiliza su saliba.,2491,2494,3785101,2016-11-03T15:00:00+00:00
khve-W0BCKkHyZ2v-kFF,http://rtve.es/v/3783681?t=00h01m06s,"Y la contaminacion es así"" Así ha respondido la alcaldesa de Madrid a las críticas porque el ayuntamiento no informó hasta casi las once y media de la noche si se iba a restringir o no el tráfico por la contaminación.",66,68,3783681,2016-11-02T21:00:00+00:00
4Rve-W0BCKkHyZ2v-0FZ,http://rtve.es/v/3783681?t=00h09m41s,"El Ayuntamiento de Madrid no descarta que sea necesario volver a activar el protocolo contra la contaminación en las próximas horas, tras las críticas recibidas, por la tardanza en comunicar su desactivación.",581,585,3783681,2016-11-02T21:00:00+00:00
4xve-W0BCKkHyZ2v-0Fn,http://rtve.es/v/3783681?t=00h10m02s,"Al final, contra todo pronóstico, la contaminación cedía y se levantaban las restricciones.",602,605,3783681,2016-11-02T21:00:00+00:00
7Rve-W0BCKkHyZ2v-0GF,http://rtve.es/v/3783681?t=00h11m03s,"Y la contaminación es así, no se puede tomar ninguna medida hasta que los niveles llegan a esos 180 miligramos de dióxido de nitrógeno.",663,666,3783681,2016-11-02T21:00:00+00:00
8Bve-W0BCKkHyZ2v-0GO,http://rtve.es/v/3783681?t=00h11m28s,Y esta tarde se han presentado las propuestas que estudian para bajar los niveles de contaminación.,688,691,3783681,2016-11-02T21:00:00+00:00
9xve-W0BCKkHyZ2v-0Gl,http://rtve.es/v/3783681?t=00h12m50s,En las épocas en que hay más contaminación se produce un mayor aumento de ingresos en los servicios de urgencias por enfermedades respiratorias.,770,773,3783681,2016-11-02T21:00:00+00:00
-Rve-W0BCKkHyZ2v-0Gq,http://rtve.es/v/3783681?t=00h13m04s,Para reducir los picos de contaminación la medida más urgente e inmediata que se toma en las ciudades europeas es limitar el acceso al centro.,784,787,3783681,2016-11-02T21:00:00+00:00
ABve-W0BCKkHyZ2v-0LC,http://rtve.es/v/3783681?t=00h14m04s,"París es pionera en la lucha contra la contaminación y en varias ocasiones, para reducir la presencia de partículas finas, el Ayuntamiento ha limitado el tráfico a matrículas pares o impares.",844,848,3783681,2016-11-02T21:00:00+00:00
_R3o-W0BCKkHyZ2vEFdp,http://rtve.es/v/3783285?t=00h09m49s,"Después de tres jornadas en las que se había limitado la velocidad y prohibido aparcar en el centro de la capital, el ayuntamiento decidió ayer noche desactivar el protocolo contra la contaminación al haber mejorado la calidad del aire.",589,593,3783285,2016-11-02T15:00:00+00:00
Ch3o-W0BCKkHyZ2vEFiN,http://rtve.es/v/3783285?t=00h11m57s,"""Cuando le das la medicina, le das el Dalsy al niño es cuando en el termómetro ha subido la fiebre y la contaminación esasí"" A esta hora continúa la recomendación de no superar los 70 km/h en la carretera de circunvalación M30 y en los accesos a la ciudad.",717,722,3783285,2016-11-02T15:00:00+00:00
ER3o-W0BCKkHyZ2vEFif,http://rtve.es/v/3783285?t=00h13m01s,"""En las épocas en que hay más contaminación se produce un mayor aumento de ingresos en los servicios de urgencias por enfermedades respiratorias.",781,784,3783285,2016-11-02T15:00:00+00:00
Ex3o-W0BCKkHyZ2vEFik,http://rtve.es/v/3783285?t=00h13m14s,"Como en Madrid, otras ciudades europeas ponen en marcha planes especiales para combatir la contaminación: fomentar el transporte público, restringir el acceso de coches al centro según su matrícula, par o impar, habilitar aparcamientos disuasorios y algunos hasta cobrar entrada por circular en el interior de la ciudad ""Los que entran en el centro, los más limpios posibles: furgonetas de reparto eléctricas, impulsar el cambio eléctrico, los híbridos y reducir el número el diésel al máximo"".",794,797,3783285,2016-11-02T15:00:00+00:00
fh3o-W0BCKkHyZ2vEVjc,http://rtve.es/v/3783285?t=00h28m01s,Es sensato a fin de evitar cualquier choque cualquier confrontación y la contaminación de que este proceso hemos denominado inicio de diálogo se contamine.,1681,1686,3783285,2016-11-02T15:00:00+00:00
MhnV-W0BCKkHyZ2vrUoi,http://rtve.es/v/3782044?t=00h00m51s,El ayuntamiento de Madrid decide esta noche si se activa el protocolo 3 por alta contaminación.,51,55,3782044,2016-11-01T21:00:00+00:00
UxnV-W0BCKkHyZ2vrUqM,http://rtve.es/v/3782044?t=00h05m32s,Hemos sabido que un previsto español tuvo el mismo problema la semana El ayuntamiento de Madrid estudia a esta hora pasada. si aplica mañana restricciones de tráfico en el centro de la capital debido a los altos índices de contaminación.,332,336,3782044,2016-11-01T21:00:00+00:00
WxnV-W0BCKkHyZ2vrUqm,http://rtve.es/v/3782044?t=00h06m31s,Las restricciones de tráfico que contempla el Ayuntamiento de Madrid para el Escenario 3 de contaminación son: 1- Se limita la velocidad a 70 km hora en la M30 y en los accesos a Madrid comprendidos en el interior de la M40.,391,393,3782044,2016-11-01T21:00:00+00:00
ZRnV-W0BCKkHyZ2vrUrC,http://rtve.es/v/3782044?t=00h08m12s,"Es cierto que estas concentraciones de los contaminantes pueden ir variando con otros parámetros, pero sin duda el viento, y la precipitación son 2 variables que pueden favorecer que se limpie esta contaminación.",492,497,3782044,2016-11-01T21:00:00+00:00
sBnV-W0BCKkHyZ2vsUv8,http://rtve.es/v/3782044?t=00h47m36s,El Ayuntamiento no ha decidido nada sobre las restricciones debidas a la contaminación Allí sigue Sara Ramos.,2856,2860,3782044,2016-11-01T21:00:00+00:00
uR7v-W0BCKkHyZ2vKP_m,http://rtve.es/v/3781929?t=00h01m17s,"Madrid sigue mirando al cielo, pendiente de la contaminación.",77,81,3781929,2016-11-01T15:00:00+00:00
ER_v-W0BCKkHyZ2vKgAf,http://rtve.es/v/3781929?t=00h11m28s,El informe sitúa este punto como el lugar de mayor contaminación de Madrid.,688,693,3781929,2016-11-01T15:00:00+00:00
FR_v-W0BCKkHyZ2vKgAr,http://rtve.es/v/3781929?t=00h12m01s,"Siguen dándose estos indicadores, el ayuntamiento podría tomar la decisión, de activar todas las medidas y restricciones de tráfico, que indica el escenario 3 de los 4 que existen de contaminación.",721,724,3781929,2016-11-01T15:00:00+00:00
GB_v-W0BCKkHyZ2vKgA1,http://rtve.es/v/3781929?t=00h12m42s,"El ayuntamiento de Madrid se está preparando para hacer frente a un episodio de alta contaminación, sobre todo en el centro de la ciudad.",762,765,3781929,2016-11-01T15:00:00+00:00
GR_v-W0BCKkHyZ2vKgA4,http://rtve.es/v/3781929?t=00h12m48s,"En el caso de que persistan los niveles de contaminación de días pasados, los técnicos activarían el escenario 3 del protocolo contra la polución, es decir, el más grave y restrictivo para el tráfico de vehículos.",768,771,3781929,2016-11-01T15:00:00+00:00
IB_v-W0BCKkHyZ2vKgBO,http://rtve.es/v/3781929?t=00h13m38s,Desde el ayuntamiento el mensaje es que las medidas están justificadas porque se trata de un problema de salud y que la única vía para reducir la contaminación es usar menos el coche privado.,818,822,3781929,2016-11-01T15:00:00+00:00
Lx_v-W0BCKkHyZ2vKgCB,http://rtve.es/v/3781929?t=00h14m48s,La contaminación afecta a otras grandes ciudades del mundo..,888,892,3781929,2016-11-01T15:00:00+00:00
MR_v-W0BCKkHyZ2vKgCH,http://rtve.es/v/3781929?t=00h15m06s,"La contaminación provocada por los tubos de escape de los vehículos es un verdadero problema en Londres, considerada como una de las ciudades más contaminadas no solo de Europa sino también del mundo.",906,909,3781929,2016-11-01T15:00:00+00:00
NR_v-W0BCKkHyZ2vKgCV,http://rtve.es/v/3781929?t=00h15m40s,Algunas ciudades alemanas sufren también estos días problemas de contaminación de contaminación por el tráfico.,940,944,3781929,2016-11-01T15:00:00+00:00
8hnY-W0BCKkHyZ2vvuhv,http://rtve.es/v/3781129?t=00h02m03s,"El ayuntamiento de Madrid que hoy ha limitado el aparcamiento en el centro, no restringirá mañana el tráfico aunque se rebasen los límites de contaminación porque coincide con el regreso del Puente de Todos los Santos.",123,126,3781129,2016-10-31T21:00:00+00:00
9RnY-W0BCKkHyZ2vwemi,http://rtve.es/v/3781129?t=00h32m10s,El ayuntamiento de la capital ha activado el escenario 2 del protocolo de contaminación porque tres estaciones de medición han superado los niveles de dióxido de nitrógeno autorizados.,1930,1933,3781129,2016-10-31T21:00:00+00:00
_BnY-W0BCKkHyZ2vwem4,http://rtve.es/v/3781129?t=00h32m51s,"Muchos, viendo los cielos despejados de hoy se preguntan cómo hemos llegado a este episodio de alta contaminación. manteniendo los 70 km/h en la M30 y en los accesos a la capital.",1971,1976,3781129,2016-10-31T21:00:00+00:00
